antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'P0590'}),frozenset({'P0500'}),0.7476635514018691,0.7850467289719626,0.6074766355140186,0.8125,1.0349702380952381,1.0,0.02052581011442045,1.1464174454828662,0.13390313390313374,0.6565656565656566,0.12771739130434792,0.7931547619047619
frozenset({'P0499'}),frozenset({'P0590'}),0.7570093457943925,0.7476635514018691,0.5981308411214953,0.7901234567901234,1.05679012345679,1.0,0.03214254520045423,1.2023089609675646,0.22115384615384645,0.6597938144329897,0.16826703246456326,0.7950617283950616
frozenset({'P0590'}),frozenset({'P0499'}),0.7476635514018691,0.7570093457943925,0.5981308411214953,0.7999999999999999,1.05679012345679,1.0,0.03214254520045423,1.214953271028037,0.21296296296296321,0.6597938144329897,0.17692307692307674,0.7950617283950616
frozenset({'P0664'}),frozenset({'P0590'}),0.7663551401869159,0.7476635514018691,0.5981308411214953,0.7804878048780487,1.04390243902439,1.0,0.025155035374268442,1.1495327102803736,0.1799999999999996,0.6530612244897959,0.1300813008130079,0.7902439024390243
frozenset({'P0590'}),frozenset({'P0664'}),0.7476635514018691,0.7663551401869159,0.5981308411214953,0.7999999999999999,1.0439024390243903,1.0,0.025155035374268442,1.1682242990654204,0.1666666666666663,0.6530612244897959,0.14399999999999982,0.7902439024390243
frozenset({'P0438'}),frozenset({'P0348'}),0.9065420560747663,0.7383177570093458,0.6728971962616822,0.7422680412371133,1.0053503849667231,1.0,0.003581098785920167,1.015327102803738,0.05694444444444443,0.6923076923076923,0.015095729013254577,0.8268302231502023
frozenset({'P0348'}),frozenset({'P0438'}),0.7383177570093458,0.9065420560747663,0.6728971962616822,0.9113924050632911,1.0053503849667231,1.0,0.003581098785920167,1.0547396528704938,0.02033730158730158,0.6923076923076923,0.051898734177214995,0.8268302231502023
frozenset({'P0333'}),frozenset({'P0348'}),0.8411214953271028,0.7383177570093458,0.6542056074766355,0.7777777777777778,1.0534458509142055,1.0,0.033190671674382055,1.177570093457944,0.3193277310924371,0.7070707070707071,0.15079365079365092,0.8319268635724332
frozenset({'P0348'}),frozenset({'P0333'}),0.7383177570093458,0.8411214953271028,0.6542056074766355,0.8860759493670886,1.0534458509142053,1.0,0.033190671674382055,1.3946002076843194,0.19387755102040824,0.7070707070707071,0.2829486224869692,0.8319268635724332
frozenset({'P0103'}),frozenset({'P0348'}),0.8504672897196262,0.7383177570093458,0.6542056074766355,0.7692307692307692,1.041869522882181,1.0,0.02629050572102365,1.1339563862928346,0.26874999999999977,0.7,0.11813186813186796,0.8276533592989288
frozenset({'P0348'}),frozenset({'P0103'}),0.7383177570093458,0.8504672897196262,0.6542056074766355,0.8860759493670886,1.041869522882181,1.0,0.02629050572102365,1.3125649013499476,0.15357142857142844,0.7,0.2381329113924048,0.8276533592989288
frozenset({'P0569'}),frozenset({'P0348'}),0.822429906542056,0.7383177570093458,0.6448598130841121,0.7840909090909091,1.0619965477560414,1.0,0.03764520918857539,1.2120019675356615,0.32875667429443145,0.7040816326530611,0.17491883116883114,0.8287543153049481
frozenset({'P0348'}),frozenset({'P0569'}),0.7383177570093458,0.822429906542056,0.6448598130841121,0.8734177215189873,1.0619965477560414,1.0,0.03764520918857539,1.4028037383177572,0.2230848861283642,0.7040816326530611,0.28714190539640244,0.8287543153049481
frozenset({'P0261'}),frozenset({'P0348'}),0.8411214953271028,0.7383177570093458,0.6261682242990654,0.7444444444444445,1.008298171589311,1.0,0.0051532884968119586,1.0239739943112558,0.05179982440737499,0.6568627450980392,0.023412698412698597,0.7962728551336147
frozenset({'P0348'}),frozenset({'P0261'}),0.7383177570093458,0.8411214953271028,0.6261682242990654,0.8481012658227848,1.008298171589311,1.0,0.0051532884968119586,1.0459501557632398,0.031449893390191955,0.6568627450980392,0.04393149664929253,0.7962728551336147
frozenset({'P0051'}),frozenset({'P0348'}),0.8130841121495327,0.7383177570093458,0.616822429906542,0.7586206896551724,1.0274989087734614,1.0,0.0165079919643637,1.0841121495327102,0.14318181818181816,0.6599999999999999,0.07758620689655168,0.797031863814928
frozenset({'P0348'}),frozenset({'P0051'}),0.7383177570093458,0.8130841121495327,0.616822429906542,0.8354430379746836,1.0274989087734614,1.0,0.0165079919643637,1.1358734723220707,0.10227272727272727,0.6599999999999999,0.11962025316455711,0.797031863814928
frozenset({'P0500'}),frozenset({'P0348'}),0.7850467289719626,0.7383177570093458,0.5981308411214953,0.7619047619047619,1.031946955997589,1.0,0.018516901039392075,1.0990654205607475,0.1440217391304347,0.6464646464646463,0.09013605442176864,0.7860156720916214
frozenset({'P0348'}),frozenset({'P0500'}),0.7383177570093458,0.7850467289719626,0.5981308411214953,0.810126582278481,1.031946955997589,1.0,0.018516901039392075,1.1320872274143303,0.11830357142857136,0.6464646464646463,0.11667583929554214,0.7860156720916214
frozenset({'P0664'}),frozenset({'P0348'}),0.7663551401869159,0.7383177570093458,0.5794392523364486,0.7560975609756098,1.0240815066378512,1.0,0.013625644161062045,1.0728971962616825,0.10064516129032215,0.6262626262626263,0.06794425087108026,0.7704538437789441
frozenset({'P0348'}),frozenset({'P0664'}),0.7383177570093458,0.7663551401869159,0.5794392523364486,0.7848101265822784,1.0240815066378512,1.0,0.013625644161062045,1.085761407366685,0.08986175115207336,0.6262626262626263,0.07898734177215185,0.7704538437789441
frozenset({'P0499'}),frozenset({'P0348'}),0.7570093457943925,0.7383177570093458,0.5700934579439252,0.7530864197530864,1.0200031254883577,1.0,0.011180015721897085,1.0598130841121498,0.08070617906683464,0.6161616161616161,0.05643738977072326,0.7626191592436318
frozenset({'P0348'}),frozenset({'P0499'}),0.7383177570093458,0.7570093457943925,0.5700934579439252,0.7721518987341772,1.0200031254883577,1.0,0.011180015721897085,1.066458982346833,0.07494145199063215,0.6161616161616161,0.062317429406037135,0.7626191592436318
frozenset({'P0296'}),frozenset({'P0103'}),0.7009345794392523,0.8504672897196262,0.6635514018691588,0.9466666666666667,1.1131135531135532,1.0,0.06742946982269193,2.803738317757009,0.33978873239436613,0.7473684210526316,0.6433333333333333,0.8634432234432234
frozenset({'P0103'}),frozenset({'P0296'}),0.8504672897196262,0.7009345794392523,0.6635514018691588,0.7802197802197802,1.1131135531135532,1.0,0.06742946982269193,1.360747663551402,0.6795774647887323,0.7473684210526316,0.2651098901098902,0.8634432234432234
frozenset({'P0438'}),frozenset({'P0296'}),0.9065420560747663,0.7009345794392523,0.6448598130841121,0.7113402061855669,1.0148453608247423,1.0,0.009433138265350638,1.036048064085447,0.156521739130434,0.6699029126213591,0.03479381443298951,0.8156701030927835
frozenset({'P0296'}),frozenset({'P0438'}),0.7009345794392523,0.9065420560747663,0.6448598130841121,0.92,1.0148453608247423,1.0,0.009433138265350638,1.1682242990654212,0.04891304347826062,0.6699029126213591,0.14400000000000052,0.8156701030927835
frozenset({'P0296'}),frozenset({'P0364'}),0.7009345794392523,0.8691588785046729,0.6355140186915887,0.9066666666666666,1.0431541218637992,1.0,0.02629050572102365,1.4018691588785042,0.1383272058823528,0.6799999999999999,0.2866666666666664,0.8189247311827956
frozenset({'P0364'}),frozenset({'P0296'}),0.8691588785046729,0.7009345794392523,0.6355140186915887,0.7311827956989247,1.0431541218637994,1.0,0.02629050572102365,1.1125233644859815,0.316176470588235,0.6799999999999999,0.10114247311827973,0.8189247311827956
frozenset({'P0333'}),frozenset({'P0296'}),0.8411214953271028,0.7009345794392523,0.616822429906542,0.7333333333333333,1.0462222222222222,1.0,0.0272512883221242,1.1214953271028036,0.27807486631016043,0.6666666666666667,0.10833333333333325,0.8066666666666666
frozenset({'P0296'}),frozenset({'P0333'}),0.7009345794392523,0.8411214953271028,0.616822429906542,0.88,1.0462222222222222,1.0,0.0272512883221242,1.3239875389408102,0.1477272727272727,0.6666666666666667,0.2447058823529413,0.8066666666666666
frozenset({'P0261'}),frozenset({'P0296'}),0.8411214953271028,0.7009345794392523,0.6074766355140186,0.7222222222222222,1.0303703703703704,1.0,0.017905493929600835,1.0766355140186916,0.1855203619909502,0.65,0.07118055555555562,0.7944444444444445
frozenset({'P0296'}),frozenset({'P0261'}),0.7009345794392523,0.8411214953271028,0.6074766355140186,0.8666666666666667,1.0303703703703704,1.0,0.017905493929600835,1.1915887850467293,0.09855769230769229,0.65,0.16078431372549049,0.7944444444444445
frozenset({'P0296'}),frozenset({'P0569'}),0.7009345794392523,0.822429906542056,0.5887850467289719,0.84,1.0213636363636363,1.0,0.012315486068652293,1.1098130841121494,0.06994047619047623,0.6299999999999999,0.09894736842105256,0.7779545454545453
frozenset({'P0569'}),frozenset({'P0296'}),0.822429906542056,0.7009345794392523,0.5887850467289719,0.7159090909090908,1.0213636363636363,1.0,0.012315486068652293,1.0527102803738315,0.11779448621553892,0.6299999999999999,0.05007102272727256,0.7779545454545453
frozenset({'P0296'}),frozenset({'P0051'}),0.7009345794392523,0.8130841121495327,0.5794392523364486,0.8266666666666667,1.0167049808429118,1.0,0.009520482138178021,1.0783608914450036,0.05493951612903234,0.62,0.07266666666666674,0.769655172413793
frozenset({'P0051'}),frozenset({'P0296'}),0.8130841121495327,0.7009345794392523,0.5794392523364486,0.7126436781609194,1.0167049808429118,1.0,0.009520482138178021,1.0407476635514017,0.08790322580645174,0.62,0.03915229885057451,0.769655172413793
frozenset({'P0296'}),frozenset({'P0348'}),0.7009345794392523,0.7383177570093458,0.5700934579439252,0.8133333333333334,1.1016033755274262,1.0,0.0525810114420473,1.401869158878505,0.30840163934426207,0.6559139784946236,0.2866666666666668,0.7927426160337553
frozenset({'P0348'}),frozenset({'P0296'}),0.7383177570093458,0.7009345794392523,0.5700934579439252,0.7721518987341772,1.1016033755274262,1.0,0.0525810114420473,1.3125649013499483,0.3524590163934423,0.6559139784946236,0.23813291139240517,0.7927426160337553
frozenset({'P0664'}),frozenset({'P0296'}),0.7663551401869159,0.7009345794392523,0.5607476635514018,0.7317073170731707,1.0439024390243903,1.0,0.02358284566337676,1.1146983857264232,0.18000000000000035,0.6185567010309279,0.10289634146341468,0.7658536585365854
frozenset({'P0296'}),frozenset({'P0664'}),0.7009345794392523,0.7663551401869159,0.5607476635514018,0.7999999999999999,1.0439024390243903,1.0,0.02358284566337676,1.1682242990654204,0.14062500000000028,0.6185567010309279,0.14399999999999982,0.7658536585365854
frozenset({'P0500'}),frozenset({'P0296'}),0.7850467289719626,0.7009345794392523,0.5607476635514018,0.7142857142857142,1.019047619047619,1.0,0.010481264739278573,1.0467289719626165,0.08695652173913071,0.606060606060606,0.04464285714285693,0.7571428571428571
frozenset({'P0296'}),frozenset({'P0500'}),0.7009345794392523,0.7850467289719626,0.5607476635514018,0.7999999999999999,1.019047619047619,1.0,0.010481264739278573,1.0747663551401867,0.0625000000000002,0.606060606060606,0.06956521739130414,0.7571428571428571
frozenset({'P0296'}),frozenset({'P0590'}),0.7009345794392523,0.7476635514018691,0.5514018691588785,0.7866666666666666,1.0521666666666667,1.0,0.027338632194951473,1.1828271028037383,0.16578389830508442,0.6145833333333333,0.15456790123456782,0.7620833333333332
frozenset({'P0590'}),frozenset({'P0296'}),0.7476635514018691,0.7009345794392523,0.5514018691588785,0.7374999999999999,1.0521666666666667,1.0,0.027338632194951473,1.1392968402314194,0.1964846202134334,0.6145833333333333,0.12226562499999988,0.7620833333333332
frozenset({'P0499'}),frozenset({'P0296'}),0.7570093457943925,0.7009345794392523,0.5514018691588785,0.7283950617283951,1.0391769547325103,1.0,0.02078784173290238,1.1011045029736621,0.15514993481095132,0.6082474226804123,0.09182098765432115,0.7575308641975309
frozenset({'P0296'}),frozenset({'P0499'}),0.7009345794392523,0.7570093457943925,0.5514018691588785,0.7866666666666666,1.0391769547325103,1.0,0.02078784173290238,1.139018691588785,0.12605932203389794,0.6082474226804123,0.12205128205128198,0.7575308641975309
frozenset({'P0499'}),frozenset({'P0413'}),0.7570093457943925,0.3644859813084112,0.34579439252336447,0.4567901234567901,1.253244697689142,1.0,0.06987509826185695,1.169923534409516,0.8316008316008318,0.4457831325301205,0.14524328249818444,0.7027540360873694
frozenset({'P0413'}),frozenset({'P0499'}),0.3644859813084112,0.7570093457943925,0.34579439252336447,0.9487179487179487,1.253244697689142,1.0,0.06987509826185695,4.738317757009343,0.31796502384737685,0.4457831325301205,0.7889546351084811,0.7027540360873694
frozenset({'P0413'}),frozenset({'P0569'}),0.3644859813084112,0.822429906542056,0.34579439252336447,0.9487179487179487,1.1535547785547786,1.0,0.04603022097999826,3.4626168224299043,0.20945945945945948,0.41111111111111104,0.7112010796221321,0.684586247086247
frozenset({'P0569'}),frozenset({'P0413'}),0.822429906542056,0.3644859813084112,0.34579439252336447,0.42045454545454547,1.1535547785547786,1.0,0.04603022097999826,1.0965732087227416,0.7496443812233287,0.41111111111111104,0.08806818181818185,0.684586247086247
frozenset({'P0438'}),frozenset({'P0413'}),0.9065420560747663,0.3644859813084112,0.34579439252336447,0.38144329896907214,1.0465239228125827,1.0,0.015372521617608548,1.0274143302180687,0.47567567567567637,0.3737373737373737,0.026682838083687068,0.6650806238435104
frozenset({'P0413'}),frozenset({'P0438'}),0.3644859813084112,0.9065420560747663,0.34579439252336447,0.9487179487179487,1.0465239228125827,1.0,0.015372521617608548,1.8224299065420548,0.069952305246423,0.3737373737373737,0.4512820512820509,0.6650806238435104
frozenset({'P0413'}),frozenset({'P0051'}),0.3644859813084112,0.8130841121495327,0.3364485981308411,0.923076923076923,1.1352785145888593,1.0,0.040090837627740405,2.4299065420560733,0.18749999999999994,0.4,0.5884615384615381,0.6684350132625995
frozenset({'P0051'}),frozenset({'P0413'}),0.8130841121495327,0.3644859813084112,0.3364485981308411,0.41379310344827586,1.1352785145888595,1.0,0.040090837627740405,1.0841121495327102,0.6374999999999998,0.4,0.07758620689655173,0.6684350132625995
frozenset({'P0261'}),frozenset({'P0413'}),0.8411214953271028,0.3644859813084112,0.3364485981308411,0.39999999999999997,1.0974358974358973,1.0,0.029871604506943816,1.0591900311526479,0.5588235294117643,0.3870967741935484,0.05588235294117644,0.6615384615384615
frozenset({'P0413'}),frozenset({'P0261'}),0.3644859813084112,0.8411214953271028,0.3364485981308411,0.923076923076923,1.0974358974358973,1.0,0.029871604506943816,2.065420560747662,0.13970588235294107,0.3870967741935484,0.5158371040723979,0.6615384615384615
frozenset({'P0413'}),frozenset({'P0333'}),0.3644859813084112,0.8411214953271028,0.3364485981308411,0.923076923076923,1.0974358974358973,1.0,0.029871604506943816,2.065420560747662,0.13970588235294107,0.3870967741935484,0.5158371040723979,0.6615384615384615
frozenset({'P0333'}),frozenset({'P0413'}),0.8411214953271028,0.3644859813084112,0.3364485981308411,0.39999999999999997,1.0974358974358973,1.0,0.029871604506943816,1.0591900311526479,0.5588235294117643,0.3870967741935484,0.05588235294117644,0.6615384615384615
frozenset({'P0413'}),frozenset({'P0364'}),0.3644859813084112,0.8691588785046729,0.32710280373831774,0.8974358974358975,1.0325337744692584,1.0,0.010306576993623917,1.27570093457944,0.049579831932773204,0.36082474226804123,0.21611721611721643,0.6368899917287014
frozenset({'P0364'}),frozenset({'P0413'}),0.8691588785046729,0.3644859813084112,0.32710280373831774,0.3763440860215054,1.0325337744692584,1.0,0.010306576993623917,1.0190138575572028,0.24081632653061272,0.36082474226804123,0.018659076533839362,0.6368899917287014
frozenset({'P0664'}),frozenset({'P0413'}),0.7663551401869159,0.3644859813084112,0.3177570093457944,0.4146341463414634,1.1375859912445279,1.0,0.038431304044021286,1.0856697819314642,0.517647058823529,0.3908045977011494,0.078909612625538,0.6432145090681676
frozenset({'P0413'}),frozenset({'P0664'}),0.3644859813084112,0.7663551401869159,0.3177570093457944,0.8717948717948718,1.1375859912445279,1.0,0.038431304044021286,1.8224299065420564,0.19031141868512097,0.3908045977011494,0.4512820512820514,0.6432145090681676
frozenset({'P0413'}),frozenset({'P0103'}),0.3644859813084112,0.8504672897196262,0.3177570093457944,0.8717948717948718,1.0250774866159482,1.0,0.007773604681631574,1.166355140186916,0.038494809688581266,0.3541666666666667,0.1426282051282053,0.6227106227106227
frozenset({'P0103'}),frozenset({'P0413'}),0.8504672897196262,0.3644859813084112,0.3177570093457944,0.37362637362637363,1.0250774866159482,1.0,0.007773604681631574,1.014592556156747,0.16360294117647037,0.3541666666666667,0.01438267614738206,0.6227106227106227
frozenset({'P0413'}),frozenset({'P0590'}),0.3644859813084112,0.7476635514018691,0.308411214953271,0.8461538461538461,1.1317307692307692,1.0,0.035898331732029,1.6401869158878506,0.18315508021390375,0.38372093023255804,0.39031339031339035,0.6293269230769231
frozenset({'P0590'}),frozenset({'P0413'}),0.7476635514018691,0.3644859813084112,0.308411214953271,0.4125,1.1317307692307692,1.0,0.035898331732029,1.0817259892622788,0.46127946127946123,0.38372093023255804,0.07555147058823528,0.6293269230769231
frozenset({'P0500'}),frozenset({'P0413'}),0.7850467289719626,0.3644859813084112,0.308411214953271,0.39285714285714285,1.0778388278388278,1.0,0.022272687570966898,1.046728971962617,0.3359683794466403,0.3666666666666666,0.04464285714285715,0.6195054945054945
frozenset({'P0413'}),frozenset({'P0500'}),0.3644859813084112,0.7850467289719626,0.308411214953271,0.8461538461538461,1.0778388278388278,1.0,0.022272687570966898,1.397196261682243,0.11363636363636365,0.3666666666666666,0.28428093645484953,0.6195054945054945
frozenset({'P0413'}),frozenset({'P0348'}),0.3644859813084112,0.7383177570093458,0.2897196261682243,0.7948717948717948,1.0765985069782538,1.0,0.02061315398724778,1.275700934579439,0.11195445920303597,0.3563218390804597,0.21611721611721602,0.593638429081467
frozenset({'P0348'}),frozenset({'P0413'}),0.7383177570093458,0.3644859813084112,0.2897196261682243,0.3924050632911392,1.0765985069782538,1.0,0.02061315398724778,1.04595015576324,0.27188940092165875,0.3563218390804597,0.04393149664929262,0.593638429081467
frozenset({'P0413'}),frozenset({'P0296'}),0.3644859813084112,0.7009345794392523,0.27102803738317754,0.7435897435897435,1.0608547008547007,1.0,0.015547209363263148,1.1663551401869157,0.09026369168356987,0.34117647058823525,0.14262820512820493,0.565128205128205
frozenset({'P0296'}),frozenset({'P0413'}),0.7009345794392523,0.3644859813084112,0.27102803738317754,0.38666666666666666,1.060854700854701,1.0,0.015547209363263148,1.0361641609101993,0.191810344827586,0.34117647058823525,0.034901960784313735,0.565128205128205
frozenset({'P0261'}),frozenset({'P0282'}),0.8411214953271028,0.3364485981308411,0.3364485981308411,0.39999999999999997,1.1888888888888889,1.0,0.05345445017032058,1.1059190031152646,1.0000000000000004,0.4,0.09577464788732393,0.7
frozenset({'P0282'}),frozenset({'P0261'}),0.3364485981308411,0.8411214953271028,0.3364485981308411,1.0,1.1888888888888889,1.0,0.05345445017032058,inf,0.23943661971831,0.4,1.0,0.7
frozenset({'P0438'}),frozenset({'P0282'}),0.9065420560747663,0.3364485981308411,0.3364485981308411,0.37113402061855666,1.1030927835051545,1.0,0.03144379421783561,1.0551555078903019,0.9999999999999996,0.37113402061855666,0.05227239727021922,0.6855670103092784
frozenset({'P0282'}),frozenset({'P0438'}),0.3364485981308411,0.9065420560747663,0.3364485981308411,1.0,1.1030927835051547,1.0,0.03144379421783561,inf,0.1408450704225352,0.37113402061855666,1.0,0.6855670103092784
frozenset({'P0282'}),frozenset({'P0569'}),0.3364485981308411,0.822429906542056,0.308411214953271,0.9166666666666666,1.1145833333333333,1.0,0.03170582583631759,2.1308411214953265,0.1549295774647888,0.3626373626373626,0.5307017543859648,0.6458333333333333
frozenset({'P0569'}),frozenset({'P0282'}),0.822429906542056,0.3364485981308411,0.308411214953271,0.375,1.1145833333333335,1.0,0.03170582583631759,1.061682242990654,0.5789473684210528,0.3626373626373626,0.05809859154929581,0.6458333333333333
frozenset({'P0282'}),frozenset({'P0333'}),0.3364485981308411,0.8411214953271028,0.308411214953271,0.9166666666666666,1.0898148148148148,1.0,0.02541706699275048,1.9065420560747657,0.1241997439180539,0.3548387096774193,0.4754901960784312,0.6416666666666666
frozenset({'P0333'}),frozenset({'P0282'}),0.8411214953271028,0.3364485981308411,0.308411214953271,0.36666666666666664,1.0898148148148148,1.0,0.02541706699275048,1.0477127397934087,0.5187165775401074,0.3548387096774193,0.04553990610328638,0.6416666666666666
frozenset({'P0282'}),frozenset({'P0051'}),0.3364485981308411,0.8130841121495327,0.29906542056074764,0.8888888888888888,1.0932311621966795,1.0,0.025504410865577753,1.6822429906542051,0.12852112676056326,0.3516483516483516,0.40555555555555534,0.6283524904214559
frozenset({'P0051'}),frozenset({'P0282'}),0.8130841121495327,0.3364485981308411,0.29906542056074764,0.367816091954023,1.0932311621966795,1.0,0.025504410865577753,1.0496176720475785,0.45624999999999954,0.3516483516483516,0.04727213857859805,0.6283524904214559
frozenset({'P0282'}),frozenset({'P0590'}),0.3364485981308411,0.7476635514018691,0.2897196261682243,0.861111111111111,1.151736111111111,1.0,0.03816927242553936,1.8168224299065414,0.19854611540209005,0.36470588235294116,0.44958847736625496,0.6243055555555554
frozenset({'P0590'}),frozenset({'P0282'}),0.7476635514018691,0.3364485981308411,0.2897196261682243,0.38749999999999996,1.151736111111111,1.0,0.03816927242553936,1.0833492275414838,0.5221027479091996,0.36470588235294116,0.07693661971830983,0.6243055555555554
frozenset({'P0499'}),frozenset({'P0282'}),0.7570093457943925,0.3364485981308411,0.2897196261682243,0.38271604938271603,1.137517146776406,1.0,0.035024893003755775,1.0749532710280372,0.49751861042183604,0.3604651162790697,0.06972700399930447,0.6219135802469136
frozenset({'P0282'}),frozenset({'P0499'}),0.3364485981308411,0.7570093457943925,0.2897196261682243,0.861111111111111,1.137517146776406,1.0,0.035024893003755775,1.7495327102803733,0.18218991367560197,0.3604651162790697,0.42841880341880323,0.6219135802469136
frozenset({'P0664'}),frozenset({'P0282'}),0.7663551401869159,0.3364485981308411,0.2897196261682243,0.3780487804878049,1.1236449864498645,1.0,0.03188051358197225,1.0668865677111965,0.4709677419354842,0.3563218390804597,0.0626932325661285,0.619579945799458
frozenset({'P0282'}),frozenset({'P0664'}),0.3364485981308411,0.7663551401869159,0.2897196261682243,0.861111111111111,1.1236449864498645,1.0,0.03188051358197225,1.6822429906542051,0.1658337119491142,0.3563218390804597,0.40555555555555534,0.619579945799458
frozenset({'P0282'}),frozenset({'P0348'}),0.3364485981308411,0.7383177570093458,0.2616822429906542,0.7777777777777778,1.0534458509142055,1.0,0.013276268669752816,1.177570093457944,0.07645875251509056,0.3218390804597701,0.15079365079365092,0.5661040787623066
frozenset({'P0348'}),frozenset({'P0282'}),0.7383177570093458,0.3364485981308411,0.2616822429906542,0.35443037974683544,1.0534458509142055,1.0,0.013276268669752816,1.0278541323071284,0.19387755102040818,0.3218390804597701,0.02709930468889288,0.5661040787623066
frozenset({'P0282'}),frozenset({'P0296'}),0.3364485981308411,0.7009345794392523,0.24299065420560748,0.7222222222222222,1.0303703703703704,1.0,0.007162197571840362,1.0766355140186916,0.04442036836403051,0.3058823529411765,0.07118055555555562,0.5344444444444445
frozenset({'P0296'}),frozenset({'P0282'}),0.7009345794392523,0.3364485981308411,0.24299065420560748,0.3466666666666667,1.0303703703703704,1.0,0.007162197571840362,1.015639900820141,0.09855769230769265,0.3058823529411765,0.015399061032863896,0.5344444444444445
frozenset({'P0282'}),frozenset({'P0413'}),0.3364485981308411,0.3644859813084112,0.17757009345794392,0.5277777777777778,1.4480056980056981,1.0,0.054939296008385013,1.3457943925233646,0.4662713120830245,0.3392857142857143,0.2569444444444445,0.5074786324786325
frozenset({'P0413'}),frozenset({'P0282'}),0.3644859813084112,0.3364485981308411,0.17757009345794392,0.48717948717948717,1.4480056980056981,1.0,0.054939296008385013,1.29392523364486,0.48684210526315785,0.3392857142857143,0.22715781870711452,0.5074786324786325
